survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,embark_town,alive,alone
1,3,male,-1.9506764686459803,1,1,-0.4220570338487224,S,Third,child,False,Southampton,yes,False
0,3,male,-0.2554513104366405,0,0,-0.48723782005286725,S,Third,man,True,Southampton,no,True
1,1,female,1.3627181587631838,1,1,0.41187248809205507,S,First,woman,False,Southampton,yes,False
0,1,male,0.2839385126299676,0,0,-0.5455391391849022,S,First,man,True,Southampton,no,True
0,3,male,1.3627181587631838,0,0,-0.4650068936817115,S,Third,man,True,Southampton,no,True
1,2,female,-0.10133993241760961,1,0,-0.16301097304474657,C,Second,woman,False,Cherbourg,yes,False
1,3,female,-1.1030638895413103,0,0,-0.5007430776237524,C,Third,child,False,Cherbourg,yes,True
0,3,male,-0.7177854444937332,0,0,-0.44797835037006184,S,Third,man,True,Southampton,no,True
0,3,male,-0.7948411335032486,0,0,-0.48723782005286725,S,Third,man,True,Southampton,no,True
0,3,male,-0.10133993241760961,0,0,-0.48723782005286725,S,Third,man,True,Southampton,no,True
1,1,female,2.0562193598488228,0,1,1.0280267117431041,C,First,woman,False,Cherbourg,yes,False
1,2,female,-0.3325069994461559,0,1,-0.12274485029315124,S,Second,woman,False,Southampton,yes,False
0,3,male,0.2839385126299676,0,0,-0.48723782005286725,S,Third,man,True,Southampton,no,True
0,3,female,-0.5636740664747023,0,0,-0.4344710794930392,S,Third,woman,False,Southampton,no,True
0,2,male,-0.10133993241760961,0,0,-0.434807301618015,S,Second,man,True,Southampton,no,True
0,3,male,-0.3325069994461559,0,0,-0.5042663633645169,S,Third,man,True,Southampton,no,True
0,3,female,0.7462726466870603,0,5,-0.05982903349378355,Q,Third,woman,False,Queenstown,no,False
0,2,male,-0.17839562142712506,0,0,-0.38447464817852084,S,Second,man,True,Southampton,no,True
1,1,female,-0.7948411335032486,0,0,-0.0422126047899606,S,First,woman,False,Southampton,yes,True
0,3,female,-0.10133993241760961,1,2,-0.1740841568014353,S,Third,woman,False,Southampton,no,False
1,1,male,-0.2554513104366405,0,0,-0.0422126047899606,C,First,man,True,Cherbourg,yes,True
0,3,male,0.20688282362045216,0,0,-0.49017322040145855,Q,Third,man,True,Queenstown,no,True
